"activityId","hasActivityType","hasLocation","hasTemporalExtent"
"A_RECR_ES","A_RECR","ES",2011
"A_OSER_ES","A_OSER","ES",2011
"A_PRHH_ES","A_PRHH","ES",2011
"A_WHEA_SE","A_WHEA","SE",2011
"A_OCER_SE","A_OCER","SE",2011
"A_FVEG_SE","A_FVEG","SE",2011
"A_OILS_SE","A_OILS","SE",2011
"A_SUGB_SE","A_SUGB","SE",2011
"A_CATL_SE","A_CATL","SE",2011
"A_PIGS_SE","A_PIGS","SE",2011
"A_PLTR_SE","A_PLTR","SE",2011
"A_OMEA_SE","A_OMEA","SE",2011
"A_OANP_SE","A_OANP","SE",2011
"A_MILK_SE","A_MILK","SE",2011
"A_FORE_SE","A_FORE","SE",2011
"A_FISH_SE","A_FISH","SE",2011
"A_COAL_SE","A_COAL","SE",2011
"A_IRON_SE","A_IRON","SE",2011
"A_COPO_SE","A_COPO","SE",2011
"A_PREO_SE","A_PREO","SE",2011
"A_LZTO_SE","A_LZTO","SE",2011
"A_ONFO_SE","A_ONFO","SE",2011
"A_STON_SE","A_STON","SE",2011
"A_SDCL_SE","A_SDCL","SE",2011
"A_CHMF_SE","A_CHMF","SE",2011
"A_PCAT_SE","A_PCAT","SE",2011
"A_PPIG_SE","A_PPIG","SE",2011
"A_PPLT_SE","A_PPLT","SE",2011
"A_POME_SE","A_POME","SE",2011
"A_VOIL_SE","A_VOIL","SE",2011
"A_DAIR_SE","A_DAIR","SE",2011
"A_SUGR_SE","A_SUGR","SE",2011
"A_OFOD_SE","A_OFOD","SE",2011
"A_BEVR_SE","A_BEVR","SE",2011
"A_FSHP_SE","A_FSHP","SE",2011
"A_TOBC_SE","A_TOBC","SE",2011
"A_TEXT_SE","A_TEXT","SE",2011
"A_GARM_SE","A_GARM","SE",2011
"A_LETH_SE","A_LETH","SE",2011
"A_WOOD_SE","A_WOOD","SE",2011
"A_WOOW_SE","A_WOOW","SE",2011
"A_PULP_SE","A_PULP","SE",2011
"A_PAPR_SE","A_PAPR","SE",2011
"A_PAPE_SE","A_PAPE","SE",2011
"A_MDIA_SE","A_MDIA","SE",2011
"A_COKE_SE","A_COKE","SE",2011
"A_REFN_SE","A_REFN","SE",2011
"A_NUCF_SE","A_NUCF","SE",2011
"A_PLAS_SE","A_PLAS","SE",2011
"A_PLAW_SE","A_PLAW","SE",2011
"A_NFER_SE","A_NFER","SE",2011
"A_PFER_SE","A_PFER","SE",2011
"A_CHEM_SE","A_CHEM","SE",2011
"A_RUBP_SE","A_RUBP","SE",2011
"A_GLAS_SE","A_GLAS","SE",2011
"A_GLAW_SE","A_GLAW","SE",2011
"A_CRMC_SE","A_CRMC","SE",2011
"A_BRIK_SE","A_BRIK","SE",2011
"A_CMNT_SE","A_CMNT","SE",2011
"A_ASHW_SE","A_ASHW","SE",2011
"A_ONMM_SE","A_ONMM","SE",2011
"A_STEL_SE","A_STEL","SE",2011
"A_STEW_SE","A_STEW","SE",2011
"A_PREM_SE","A_PREM","SE",2011
"A_ALUM_SE","A_ALUM","SE",2011
"A_ALUW_SE","A_ALUW","SE",2011
"A_LZTP_SE","A_LZTP","SE",2011
"A_LZTW_SE","A_LZTW","SE",2011
"A_COPP_SE","A_COPP","SE",2011
"A_COPW_SE","A_COPW","SE",2011
"A_ONFM_SE","A_ONFM","SE",2011
"A_ONFW_SE","A_ONFW","SE",2011
"A_METC_SE","A_METC","SE",2011
"A_FABM_SE","A_FABM","SE",2011
"A_MACH_SE","A_MACH","SE",2011
"A_OFMA_SE","A_OFMA","SE",2011
"A_ELMA_SE","A_ELMA","SE",2011
"A_RATV_SE","A_RATV","SE",2011
"A_MEIN_SE","A_MEIN","SE",2011
"A_MOTO_SE","A_MOTO","SE",2011
"A_OTRE_SE","A_OTRE","SE",2011
"A_FURN_SE","A_FURN","SE",2011
"A_RYMS_SE","A_RYMS","SE",2011
"A_BOTW_SE","A_BOTW","SE",2011
"A_POWC_SE","A_POWC","SE",2011
"A_POWG_SE","A_POWG","SE",2011
"A_POWN_SE","A_POWN","SE",2011
"A_POWH_SE","A_POWH","SE",2011
"A_POWW_SE","A_POWW","SE",2011
"A_POWP_SE","A_POWP","SE",2011
"A_POWB_SE","A_POWB","SE",2011
"A_POWS_SE","A_POWS","SE",2011
"A_POWT_SE","A_POWT","SE",2011
"A_POWD_SE","A_POWD","SE",2011
"A_MGWG_SE","A_MGWG","SE",2011
"A_GASD_SE","A_GASD","SE",2011
"A_HWAT_SE","A_HWAT","SE",2011
"A_WATR_SE","A_WATR","SE",2011
"A_CONS_SE","A_CONS","SE",2011
"A_CONW_SE","A_CONW","SE",2011
"A_TDMO_SE","A_TDMO","SE",2011
"A_TDFU_SE","A_TDFU","SE",2011
"A_TDWH_SE","A_TDWH","SE",2011
"A_TDRT_SE","A_TDRT","SE",2011
"A_HORE_SE","A_HORE","SE",2011
"A_TRAI_SE","A_TRAI","SE",2011
"A_TLND_SE","A_TLND","SE",2011
"A_TPIP_SE","A_TPIP","SE",2011
"A_TWAS_SE","A_TWAS","SE",2011
"A_TWAI_SE","A_TWAI","SE",2011
"A_TAIR_SE","A_TAIR","SE",2011
"A_TAUX_SE","A_TAUX","SE",2011
"A_PTEL_SE","A_PTEL","SE",2011
"A_FINT_SE","A_FINT","SE",2011
"A_FINS_SE","A_FINS","SE",2011
"A_FAUX_SE","A_FAUX","SE",2011
"A_REAL_SE","A_REAL","SE",2011
"A_MARE_SE","A_MARE","SE",2011
"A_COMP_SE","A_COMP","SE",2011
"A_RESD_SE","A_RESD","SE",2011
"A_OBUS_SE","A_OBUS","SE",2011
"A_PADF_SE","A_PADF","SE",2011
"A_EDUC_SE","A_EDUC","SE",2011
"A_HEAL_SE","A_HEAL","SE",2011
"A_INCF_SE","A_INCF","SE",2011
"A_INCP_SE","A_INCP","SE",2011
"A_INCL_SE","A_INCL","SE",2011
"A_INCM_SE","A_INCM","SE",2011
"A_INCT_SE","A_INCT","SE",2011
"A_INCW_SE","A_INCW","SE",2011
"A_INCO_SE","A_INCO","SE",2011
"A_BIOF_SE","A_BIOF","SE",2011
"A_BIOP_SE","A_BIOP","SE",2011
"A_BIOS_SE","A_BIOS","SE",2011
"A_COMF_SE","A_COMF","SE",2011
"A_WASF_SE","A_WASF","SE",2011
"A_WASO_SE","A_WASO","SE",2011
"A_LANF_SE","A_LANF","SE",2011
"A_LANP_SE","A_LANP","SE",2011
"A_LANL_SE","A_LANL","SE",2011
"A_LANI_SE","A_LANI","SE",2011
"A_LANT_SE","A_LANT","SE",2011
"A_LANW_SE","A_LANW","SE",2011
"A_ORGA_SE","A_ORGA","SE",2011
"A_RECR_SE","A_RECR","SE",2011
"A_OSER_SE","A_OSER","SE",2011
"A_PRHH_SE","A_PRHH","SE",2011
"A_WHEA_CH","A_WHEA","CH",2011
"A_OCER_CH","A_OCER","CH",2011
"A_FVEG_CH","A_FVEG","CH",2011
"A_OILS_CH","A_OILS","CH",2011
"A_SUGB_CH","A_SUGB","CH",2011
"A_OTCR_CH","A_OTCR","CH",2011
"A_CATL_CH","A_CATL","CH",2011
"A_PIGS_CH","A_PIGS","CH",2011
"A_PLTR_CH","A_PLTR","CH",2011
"A_OMEA_CH","A_OMEA","CH",2011
"A_OANP_CH","A_OANP","CH",2011
"A_MILK_CH","A_MILK","CH",2011
"A_FORE_CH","A_FORE","CH",2011
"A_FISH_CH","A_FISH","CH",2011
"A_STON_CH","A_STON","CH",2011
"A_SDCL_CH","A_SDCL","CH",2011
"A_CHMF_CH","A_CHMF","CH",2011
"A_PCAT_CH","A_PCAT","CH",2011
"A_PPIG_CH","A_PPIG","CH",2011
"A_PPLT_CH","A_PPLT","CH",2011
"A_POME_CH","A_POME","CH",2011
"A_VOIL_CH","A_VOIL","CH",2011
"A_DAIR_CH","A_DAIR","CH",2011
"A_SUGR_CH","A_SUGR","CH",2011
"A_OFOD_CH","A_OFOD","CH",2011
"A_BEVR_CH","A_BEVR","CH",2011
"A_FSHP_CH","A_FSHP","CH",2011
"A_TOBC_CH","A_TOBC","CH",2011
"A_TEXT_CH","A_TEXT","CH",2011
"A_GARM_CH","A_GARM","CH",2011
"A_LETH_CH","A_LETH","CH",2011
"A_WOOD_CH","A_WOOD","CH",2011
"A_WOOW_CH","A_WOOW","CH",2011
"A_PULP_CH","A_PULP","CH",2011
"A_PAPR_CH","A_PAPR","CH",2011
"A_PAPE_CH","A_PAPE","CH",2011
"A_MDIA_CH","A_MDIA","CH",2011
"A_REFN_CH","A_REFN","CH",2011
"A_NUCF_CH","A_NUCF","CH",2011
"A_PLAS_CH","A_PLAS","CH",2011
"A_PLAW_CH","A_PLAW","CH",2011
"A_NFER_CH","A_NFER","CH",2011
"A_PFER_CH","A_PFER","CH",2011
"A_CHEM_CH","A_CHEM","CH",2011
"A_RUBP_CH","A_RUBP","CH",2011
"A_GLAS_CH","A_GLAS","CH",2011
"A_GLAW_CH","A_GLAW","CH",2011
"A_CRMC_CH","A_CRMC","CH",2011
"A_BRIK_CH","A_BRIK","CH",2011
"A_CMNT_CH","A_CMNT","CH",2011
"A_ASHW_CH","A_ASHW","CH",2011
"A_ONMM_CH","A_ONMM","CH",2011
"A_STEL_CH","A_STEL","CH",2011
"A_STEW_CH","A_STEW","CH",2011
"A_PREM_CH","A_PREM","CH",2011
"A_ALUM_CH","A_ALUM","CH",2011
"A_ALUW_CH","A_ALUW","CH",2011
"A_LZTP_CH","A_LZTP","CH",2011
"A_LZTW_CH","A_LZTW","CH",2011
"A_COPP_CH","A_COPP","CH",2011
"A_ONFM_CH","A_ONFM","CH",2011
"A_ONFW_CH","A_ONFW","CH",2011
"A_METC_CH","A_METC","CH",2011
"A_FABM_CH","A_FABM","CH",2011
"A_MACH_CH","A_MACH","CH",2011
"A_OFMA_CH","A_OFMA","CH",2011
"A_ELMA_CH","A_ELMA","CH",2011
"A_RATV_CH","A_RATV","CH",2011
"A_MEIN_CH","A_MEIN","CH",2011
"A_MOTO_CH","A_MOTO","CH",2011
"A_OTRE_CH","A_OTRE","CH",2011
"A_FURN_CH","A_FURN","CH",2011
"A_RYMS_CH","A_RYMS","CH",2011
"A_BOTW_CH","A_BOTW","CH",2011
"A_POWG_CH","A_POWG","CH",2011
"A_POWN_CH","A_POWN","CH",2011
"A_POWH_CH","A_POWH","CH",2011
"A_POWW_CH","A_POWW","CH",2011
"A_POWP_CH","A_POWP","CH",2011
"A_POWB_CH","A_POWB","CH",2011
"A_POWS_CH","A_POWS","CH",2011
"A_POWT_CH","A_POWT","CH",2011
"A_POWD_CH","A_POWD","CH",2011
"A_GASD_CH","A_GASD","CH",2011
"A_HWAT_CH","A_HWAT","CH",2011
"A_WATR_CH","A_WATR","CH",2011
"A_CONS_CH","A_CONS","CH",2011
"A_CONW_CH","A_CONW","CH",2011
"A_TDMO_CH","A_TDMO","CH",2011
"A_TDFU_CH","A_TDFU","CH",2011
"A_TDWH_CH","A_TDWH","CH",2011
"A_TDRT_CH","A_TDRT","CH",2011
"A_HORE_CH","A_HORE","CH",2011
"A_TRAI_CH","A_TRAI","CH",2011
"A_TLND_CH","A_TLND","CH",2011
"A_TPIP_CH","A_TPIP","CH",2011
"A_TWAS_CH","A_TWAS","CH",2011
"A_TWAI_CH","A_TWAI","CH",2011
"A_TAIR_CH","A_TAIR","CH",2011
"A_TAUX_CH","A_TAUX","CH",2011
"A_PTEL_CH","A_PTEL","CH",2011
"A_FINT_CH","A_FINT","CH",2011
"A_FINS_CH","A_FINS","CH",2011
"A_FAUX_CH","A_FAUX","CH",2011
"A_REAL_CH","A_REAL","CH",2011
"A_MARE_CH","A_MARE","CH",2011
"A_COMP_CH","A_COMP","CH",2011
"A_RESD_CH","A_RESD","CH",2011
"A_OBUS_CH","A_OBUS","CH",2011
"A_PADF_CH","A_PADF","CH",2011
"A_EDUC_CH","A_EDUC","CH",2011
"A_HEAL_CH","A_HEAL","CH",2011
"A_INCF_CH","A_INCF","CH",2011
"A_INCP_CH","A_INCP","CH",2011
"A_INCL_CH","A_INCL","CH",2011
"A_INCM_CH","A_INCM","CH",2011
"A_INCT_CH","A_INCT","CH",2011
"A_INCW_CH","A_INCW","CH",2011
"A_INCO_CH","A_INCO","CH",2011
"A_BIOF_CH","A_BIOF","CH",2011
"A_BIOP_CH","A_BIOP","CH",2011
"A_COMF_CH","A_COMF","CH",2011
"A_COMW_CH","A_COMW","CH",2011
"A_WASF_CH","A_WASF","CH",2011
"A_WASO_CH","A_WASO","CH",2011
"A_LANF_CH","A_LANF","CH",2011
"A_LANP_CH","A_LANP","CH",2011
"A_LANL_CH","A_LANL","CH",2011
"A_LANI_CH","A_LANI","CH",2011
"A_LANT_CH","A_LANT","CH",2011
"A_LANW_CH","A_LANW","CH",2011
"A_ORGA_CH","A_ORGA","CH",2011
"A_RECR_CH","A_RECR","CH",2011
"A_OSER_CH","A_OSER","CH",2011
"A_PRHH_CH","A_PRHH","CH",2011
"A_PARI_TR","A_PARI","TR",2011
"A_WHEA_TR","A_WHEA","TR",2011
"A_OCER_TR","A_OCER","TR",2011
"A_FVEG_TR","A_FVEG","TR",2011
"A_OILS_TR","A_OILS","TR",2011
"A_SUGB_TR","A_SUGB","TR",2011
"A_FIBR_TR","A_FIBR","TR",2011
"A_OTCR_TR","A_OTCR","TR",2011
"A_CATL_TR","A_CATL","TR",2011
"A_PLTR_TR","A_PLTR","TR",2011
"A_OMEA_TR","A_OMEA","TR",2011
"A_OANP_TR","A_OANP","TR",2011
"A_MILK_TR","A_MILK","TR",2011
"A_FORE_TR","A_FORE","TR",2011
"A_FISH_TR","A_FISH","TR",2011
"A_COAL_TR","A_COAL","TR",2011
"A_COIL_TR","A_COIL","TR",2011
"A_GASE_TR","A_GASE","TR",2011
"A_IRON_TR","A_IRON","TR",2011
"A_COPO_TR","A_COPO","TR",2011
"A_NIKO_TR","A_NIKO","TR",2011
"A_ALUO_TR","A_ALUO","TR",2011
"A_PREO_TR","A_PREO","TR",2011
"A_LZTO_TR","A_LZTO","TR",2011
"A_ONFO_TR","A_ONFO","TR",2011
"A_STON_TR","A_STON","TR",2011
"A_SDCL_TR","A_SDCL","TR",2011
"A_CHMF_TR","A_CHMF","TR",2011
"A_PCAT_TR","A_PCAT","TR",2011
"A_PPIG_TR","A_PPIG","TR",2011
"A_PPLT_TR","A_PPLT","TR",2011
"A_POME_TR","A_POME","TR",2011
"A_VOIL_TR","A_VOIL","TR",2011
"A_DAIR_TR","A_DAIR","TR",2011
"A_RICE_TR","A_RICE","TR",2011
"A_SUGR_TR","A_SUGR","TR",2011
"A_OFOD_TR","A_OFOD","TR",2011
"A_BEVR_TR","A_BEVR","TR",2011
"A_FSHP_TR","A_FSHP","TR",2011
"A_TOBC_TR","A_TOBC","TR",2011
"A_TEXT_TR","A_TEXT","TR",2011
"A_GARM_TR","A_GARM","TR",2011
"A_LETH_TR","A_LETH","TR",2011
"A_WOOD_TR","A_WOOD","TR",2011
"A_WOOW_TR","A_WOOW","TR",2011
"A_PULP_TR","A_PULP","TR",2011
"A_PAPR_TR","A_PAPR","TR",2011
"A_PAPE_TR","A_PAPE","TR",2011
"A_MDIA_TR","A_MDIA","TR",2011
"A_COKE_TR","A_COKE","TR",2011
"A_REFN_TR","A_REFN","TR",2011
"A_PLAS_TR","A_PLAS","TR",2011
"A_PLAW_TR","A_PLAW","TR",2011
"A_NFER_TR","A_NFER","TR",2011
"A_PFER_TR","A_PFER","TR",2011
"A_CHEM_TR","A_CHEM","TR",2011
"A_RUBP_TR","A_RUBP","TR",2011
"A_GLAS_TR","A_GLAS","TR",2011
"A_GLAW_TR","A_GLAW","TR",2011
"A_CRMC_TR","A_CRMC","TR",2011
"A_BRIK_TR","A_BRIK","TR",2011
"A_CMNT_TR","A_CMNT","TR",2011
"A_ASHW_TR","A_ASHW","TR",2011
"A_ONMM_TR","A_ONMM","TR",2011
"A_STEL_TR","A_STEL","TR",2011
"A_STEW_TR","A_STEW","TR",2011
"A_PREM_TR","A_PREM","TR",2011
"A_ALUM_TR","A_ALUM","TR",2011
"A_ALUW_TR","A_ALUW","TR",2011
"A_LZTP_TR","A_LZTP","TR",2011
"A_COPP_TR","A_COPP","TR",2011
"A_COPW_TR","A_COPW","TR",2011
"A_ONFM_TR","A_ONFM","TR",2011
"A_ONFW_TR","A_ONFW","TR",2011
"A_METC_TR","A_METC","TR",2011
"A_FABM_TR","A_FABM","TR",2011
"A_MACH_TR","A_MACH","TR",2011
"A_OFMA_TR","A_OFMA","TR",2011
"A_ELMA_TR","A_ELMA","TR",2011
"A_RATV_TR","A_RATV","TR",2011
"A_MEIN_TR","A_MEIN","TR",2011
"A_MOTO_TR","A_MOTO","TR",2011
"A_OTRE_TR","A_OTRE","TR",2011
"A_FURN_TR","A_FURN","TR",2011
"A_RYMS_TR","A_RYMS","TR",2011
"A_POWC_TR","A_POWC","TR",2011
"A_POWG_TR","A_POWG","TR",2011
"A_POWH_TR","A_POWH","TR",2011
"A_POWW_TR","A_POWW","TR",2011
"A_POWP_TR","A_POWP","TR",2011
"A_POWB_TR","A_POWB","TR",2011
"A_POWM_TR","A_POWM","TR",2011
"A_POWT_TR","A_POWT","TR",2011
"A_POWD_TR","A_POWD","TR",2011
"A_GASD_TR","A_GASD","TR",2011
"A_HWAT_TR","A_HWAT","TR",2011
"A_WATR_TR","A_WATR","TR",2011
"A_CONS_TR","A_CONS","TR",2011
"A_TDMO_TR","A_TDMO","TR",2011
"A_TDFU_TR","A_TDFU","TR",2011
"A_TDWH_TR","A_TDWH","TR",2011
"A_TDRT_TR","A_TDRT","TR",2011
"A_HORE_TR","A_HORE","TR",2011
"A_TRAI_TR","A_TRAI","TR",2011
"A_TLND_TR","A_TLND","TR",2011
"A_TPIP_TR","A_TPIP","TR",2011
"A_TWAS_TR","A_TWAS","TR",2011
"A_TWAI_TR","A_TWAI","TR",2011
"A_TAIR_TR","A_TAIR","TR",2011
"A_TAUX_TR","A_TAUX","TR",2011
"A_PTEL_TR","A_PTEL","TR",2011
"A_FINT_TR","A_FINT","TR",2011
"A_FINS_TR","A_FINS","TR",2011
"A_FAUX_TR","A_FAUX","TR",2011
"A_REAL_TR","A_REAL","TR",2011
"A_MARE_TR","A_MARE","TR",2011
"A_COMP_TR","A_COMP","TR",2011
"A_RESD_TR","A_RESD","TR",2011
"A_OBUS_TR","A_OBUS","TR",2011
"A_PADF_TR","A_PADF","TR",2011
"A_EDUC_TR","A_EDUC","TR",2011
"A_HEAL_TR","A_HEAL","TR",2011
"A_INCM_TR","A_INCM","TR",2011
"A_INCO_TR","A_INCO","TR",2011
"A_BIOS_TR","A_BIOS","TR",2011
"A_COMF_TR","A_COMF","TR",2011
"A_WASF_TR","A_WASF","TR",2011
"A_WASO_TR","A_WASO","TR",2011
"A_LANF_TR","A_LANF","TR",2011
"A_LANP_TR","A_LANP","TR",2011
"A_LANL_TR","A_LANL","TR",2011
"A_LANI_TR","A_LANI","TR",2011
"A_LANT_TR","A_LANT","TR",2011
"A_LANW_TR","A_LANW","TR",2011
"A_ORGA_TR","A_ORGA","TR",2011
"A_RECR_TR","A_RECR","TR",2011
"A_OSER_TR","A_OSER","TR",2011
"A_WHEA_GB","A_WHEA","GB",2011
"A_OCER_GB","A_OCER","GB",2011
"A_FVEG_GB","A_FVEG","GB",2011
"A_OILS_GB","A_OILS","GB",2011
"A_SUGB_GB","A_SUGB","GB",2011
"A_FIBR_GB","A_FIBR","GB",2011
"A_OTCR_GB","A_OTCR","GB",2011
"A_CATL_GB","A_CATL","GB",2011
"A_PIGS_GB","A_PIGS","GB",2011
"A_PLTR_GB","A_PLTR","GB",2011
"A_OMEA_GB","A_OMEA","GB",2011
"A_OANP_GB","A_OANP","GB",2011
"A_MILK_GB","A_MILK","GB",2011
"A_FORE_GB","A_FORE","GB",2011
"A_FISH_GB","A_FISH","GB",2011
"A_COAL_GB","A_COAL","GB",2011
"A_COIL_GB","A_COIL","GB",2011
"A_GASE_GB","A_GASE","GB",2011
"A_PREO_GB","A_PREO","GB",2011
"A_LZTO_GB","A_LZTO","GB",2011
"A_ONFO_GB","A_ONFO","GB",2011
"A_STON_GB","A_STON","GB",2011
"A_SDCL_GB","A_SDCL","GB",2011
"A_CHMF_GB","A_CHMF","GB",2011
"A_PCAT_GB","A_PCAT","GB",2011
"A_PPIG_GB","A_PPIG","GB",2011
"A_PPLT_GB","A_PPLT","GB",2011
"A_POME_GB","A_POME","GB",2011
"A_VOIL_GB","A_VOIL","GB",2011
"A_DAIR_GB","A_DAIR","GB",2011
"A_SUGR_GB","A_SUGR","GB",2011
"A_OFOD_GB","A_OFOD","GB",2011
"A_BEVR_GB","A_BEVR","GB",2011
"A_FSHP_GB","A_FSHP","GB",2011
"A_TOBC_GB","A_TOBC","GB",2011
"A_TEXT_GB","A_TEXT","GB",2011
"A_GARM_GB","A_GARM","GB",2011
"A_LETH_GB","A_LETH","GB",2011
"A_WOOD_GB","A_WOOD","GB",2011
"A_WOOW_GB","A_WOOW","GB",2011
"A_PULP_GB","A_PULP","GB",2011
"A_PAPR_GB","A_PAPR","GB",2011
"A_PAPE_GB","A_PAPE","GB",2011
"A_MDIA_GB","A_MDIA","GB",2011
"A_COKE_GB","A_COKE","GB",2011
"A_REFN_GB","A_REFN","GB",2011
"A_NUCF_GB","A_NUCF","GB",2011
"A_PLAS_GB","A_PLAS","GB",2011
"A_PLAW_GB","A_PLAW","GB",2011
"A_NFER_GB","A_NFER","GB",2011
"A_PFER_GB","A_PFER","GB",2011
"A_CHEM_GB","A_CHEM","GB",2011
"A_RUBP_GB","A_RUBP","GB",2011
"A_GLAS_GB","A_GLAS","GB",2011
"A_GLAW_GB","A_GLAW","GB",2011
"A_CRMC_GB","A_CRMC","GB",2011
"A_BRIK_GB","A_BRIK","GB",2011
"A_CMNT_GB","A_CMNT","GB",2011
"A_ASHW_GB","A_ASHW","GB",2011
"A_ONMM_GB","A_ONMM","GB",2011
"A_STEL_GB","A_STEL","GB",2011
"A_STEW_GB","A_STEW","GB",2011
"A_PREM_GB","A_PREM","GB",2011
"A_ALUM_GB","A_ALUM","GB",2011
"A_ALUW_GB","A_ALUW","GB",2011
"A_LZTP_GB","A_LZTP","GB",2011
"A_LZTW_GB","A_LZTW","GB",2011
"A_COPP_GB","A_COPP","GB",2011
"A_ONFM_GB","A_ONFM","GB",2011
"A_ONFW_GB","A_ONFW","GB",2011
"A_METC_GB","A_METC","GB",2011
"A_FABM_GB","A_FABM","GB",2011
"A_MACH_GB","A_MACH","GB",2011
"A_OFMA_GB","A_OFMA","GB",2011
"A_ELMA_GB","A_ELMA","GB",2011
"A_RATV_GB","A_RATV","GB",2011
"A_MEIN_GB","A_MEIN","GB",2011
"A_MOTO_GB","A_MOTO","GB",2011
"A_OTRE_GB","A_OTRE","GB",2011
"A_FURN_GB","A_FURN","GB",2011
"A_RYMS_GB","A_RYMS","GB",2011
"A_BOTW_GB","A_BOTW","GB",2011
"A_POWC_GB","A_POWC","GB",2011
"A_POWG_GB","A_POWG","GB",2011
"A_POWN_GB","A_POWN","GB",2011
"A_POWH_GB","A_POWH","GB",2011
"A_POWW_GB","A_POWW","GB",2011
"A_POWP_GB","A_POWP","GB",2011
"A_POWB_GB","A_POWB","GB",2011
"A_POWS_GB","A_POWS","GB",2011
"A_POWT_GB","A_POWT","GB",2011
"A_POWD_GB","A_POWD","GB",2011
"A_GASD_GB","A_GASD","GB",2011
"A_HWAT_GB","A_HWAT","GB",2011
"A_WATR_GB","A_WATR","GB",2011
"A_CONS_GB","A_CONS","GB",2011
"A_CONW_GB","A_CONW","GB",2011
"A_TDMO_GB","A_TDMO","GB",2011
"A_TDFU_GB","A_TDFU","GB",2011
"A_TDWH_GB","A_TDWH","GB",2011
"A_TDRT_GB","A_TDRT","GB",2011
"A_HORE_GB","A_HORE","GB",2011
"A_TRAI_GB","A_TRAI","GB",2011
"A_TLND_GB","A_TLND","GB",2011
"A_TPIP_GB","A_TPIP","GB",2011
"A_TWAS_GB","A_TWAS","GB",2011
"A_TWAI_GB","A_TWAI","GB",2011
"A_TAIR_GB","A_TAIR","GB",2011
"A_TAUX_GB","A_TAUX","GB",2011
"A_PTEL_GB","A_PTEL","GB",2011
"A_FINT_GB","A_FINT","GB",2011
"A_FINS_GB","A_FINS","GB",2011
"A_FAUX_GB","A_FAUX","GB",2011
"A_REAL_GB","A_REAL","GB",2011
"A_MARE_GB","A_MARE","GB",2011
"A_COMP_GB","A_COMP","GB",2011
"A_RESD_GB","A_RESD","GB",2011
"A_OBUS_GB","A_OBUS","GB",2011
"A_PADF_GB","A_PADF","GB",2011
"A_EDUC_GB","A_EDUC","GB",2011
"A_HEAL_GB","A_HEAL","GB",2011
"A_INCF_GB","A_INCF","GB",2011
"A_INCP_GB","A_INCP","GB",2011
"A_INCL_GB","A_INCL","GB",2011
"A_INCM_GB","A_INCM","GB",2011
"A_INCT_GB","A_INCT","GB",2011
"A_INCW_GB","A_INCW","GB",2011
"A_INCO_GB","A_INCO","GB",2011
"A_BIOF_GB","A_BIOF","GB",2011
"A_BIOP_GB","A_BIOP","GB",2011
"A_BIOS_GB","A_BIOS","GB",2011
"A_COMF_GB","A_COMF","GB",2011
"A_WASF_GB","A_WASF","GB",2011
"A_WASO_GB","A_WASO","GB",2011
"A_LANF_GB","A_LANF","GB",2011
"A_LANP_GB","A_LANP","GB",2011
"A_LANL_GB","A_LANL","GB",2011
"A_LANI_GB","A_LANI","GB",2011
"A_LANT_GB","A_LANT","GB",2011
"A_LANW_GB","A_LANW","GB",2011
"A_ORGA_GB","A_ORGA","GB",2011
"A_RECR_GB","A_RECR","GB",2011
"A_OSER_GB","A_OSER","GB",2011
"A_PARI_US","A_PARI","US",2011
"A_WHEA_US","A_WHEA","US",2011
"A_OCER_US","A_OCER","US",2011
"A_FVEG_US","A_FVEG","US",2011
"A_OILS_US","A_OILS","US",2011
"A_SUGB_US","A_SUGB","US",2011
"A_FIBR_US","A_FIBR","US",2011
"A_OTCR_US","A_OTCR","US",2011
"A_CATL_US","A_CATL","US",2011
"A_PIGS_US","A_PIGS","US",2011
"A_PLTR_US","A_PLTR","US",2011
"A_OMEA_US","A_OMEA","US",2011
"A_OANP_US","A_OANP","US",2011
"A_MILK_US","A_MILK","US",2011
"A_FORE_US","A_FORE","US",2011
"A_FISH_US","A_FISH","US",2011
"A_COAL_US","A_COAL","US",2011
"A_COIL_US","A_COIL","US",2011
"A_GASE_US","A_GASE","US",2011
"A_ORAN_US","A_ORAN","US",2011
"A_IRON_US","A_IRON","US",2011
"A_COPO_US","A_COPO","US",2011
"A_ALUO_US","A_ALUO","US",2011
"A_PREO_US","A_PREO","US",2011
"A_LZTO_US","A_LZTO","US",2011
"A_ONFO_US","A_ONFO","US",2011
"A_STON_US","A_STON","US",2011
"A_SDCL_US","A_SDCL","US",2011
"A_CHMF_US","A_CHMF","US",2011
"A_PCAT_US","A_PCAT","US",2011
"A_PPIG_US","A_PPIG","US",2011
"A_PPLT_US","A_PPLT","US",2011
"A_POME_US","A_POME","US",2011
"A_VOIL_US","A_VOIL","US",2011
"A_DAIR_US","A_DAIR","US",2011
"A_RICE_US","A_RICE","US",2011
"A_SUGR_US","A_SUGR","US",2011
"A_OFOD_US","A_OFOD","US",2011
"A_BEVR_US","A_BEVR","US",2011
"A_FSHP_US","A_FSHP","US",2011
"A_TOBC_US","A_TOBC","US",2011
"A_TEXT_US","A_TEXT","US",2011
"A_GARM_US","A_GARM","US",2011
"A_LETH_US","A_LETH","US",2011
"A_WOOD_US","A_WOOD","US",2011
"A_WOOW_US","A_WOOW","US",2011
"A_PULP_US","A_PULP","US",2011
"A_PAPR_US","A_PAPR","US",2011
"A_PAPE_US","A_PAPE","US",2011
"A_MDIA_US","A_MDIA","US",2011
